timestamp,MQ-135,MQ-7
0,240,446
10,239,448
20,240,447
30,240,445
40,239,446
50,241,446
60,241,447
70,241,447
80,242,447
90,244,446
100,240,445
110,240,447
120,241,446
130,238,447
140,241,444
150,240,444
160,240,446
170,241,445
180,240,445
190,241,447
200,241,446
210,241,446
220,241,447
230,241,444
240,241,445
250,243,445
260,241,445
270,244,445
280,241,443
290,241,444
300,241,445
310,243,445
320,239,446
330,241,445
340,241,446
350,242,445
360,240,446
370,241,444
380,241,445
390,239,443
400,240,445
410,240,444
420,241,443
430,240,444
440,239,445
450,241,444
460,239,445
470,242,446
480,240,445
490,240,446
500,241,445
510,241,446
520,240,445
530,241,446
540,240,445
550,241,446
560,241,445
570,241,445
580,241,444
590,241,443
600,241,446
610,242,446
620,242,444
630,241,443
640,239,446
650,240,444
660,242,446
670,241,444
680,241,443
690,240,445
700,240,445
710,242,446
720,241,443
730,241,444
740,242,443
750,241,444
760,242,446
770,240,443
780,241,444
790,241,445
800,241,444
810,241,443
820,240,446
830,240,444
840,241,445
850,241,444
860,241,443
870,242,444
880,241,445
890,241,444
900,244,444
910,240,443
920,241,443
930,241,444
940,242,443
950,242,442
960,241,442
970,241,443
980,239,443
990,239,442
