timestamp,MQ-135,MQ-7
0,200,476
10,200,467
20,197,467
30,199,465
40,199,465
50,198,463
60,199,466
70,196,464
80,194,465
90,191,464
100,192,464
110,192,465
120,192,465
130,192,462
140,192,463
150,191,463
160,192,463
170,193,464
180,195,463
190,194,465
200,195,463
210,199,464
220,198,465
230,197,466
240,199,465
250,201,463
260,200,465
270,200,465
280,200,465
290,200,465
300,199,464
310,200,465
320,200,465
330,200,465
340,200,466
350,200,466
360,198,464
370,201,465
380,200,464
390,201,465
400,199,465
410,200,465
420,200,464
430,200,466
440,200,465
450,201,465
460,200,465
470,200,467
480,199,465
490,202,465
500,200,465
510,199,464
520,201,465
530,201,467
540,200,465
550,200,465
560,200,465
570,199,466
580,201,465
590,199,465
600,200,465
610,200,466
620,200,462
630,201,462
640,201,461
650,200,461
660,201,464
670,201,461
680,201,464
690,201,464
700,200,462
710,200,463
720,201,464
730,201,464
740,200,463
750,200,464
760,201,466
770,201,465
780,201,464
790,201,466
800,200,465
810,200,464
820,200,464
830,201,465
840,201,466
850,201,465
860,201,462
870,201,460
880,202,461
890,201,460
900,202,457
910,199,456
920,198,459
930,200,458
940,201,458
950,201,458
960,201,458
970,201,459
980,202,459
990,200,459
