timestamp,MQ-135,MQ-7
0,207,348
10,207,356
20,207,359
30,207,359
40,207,358
50,207,359
60,206,361
70,207,359
80,206,358
90,207,360
100,206,360
110,207,360
120,207,360
130,208,361
140,208,361
150,209,362
160,208,361
170,207,361
180,207,360
190,207,359
200,208,361
210,209,360
220,208,360
230,208,360
240,208,361
250,207,360
260,207,359
270,208,362
280,207,360
290,207,361
300,207,362
310,207,360
320,208,361
330,209,360
340,208,362
350,209,361
360,209,361
370,206,362
380,207,360
390,208,360
400,209,363
410,208,362
420,208,362
430,209,360
440,207,361
450,208,361
460,208,360
470,208,361
480,209,361
490,208,360
500,208,361
510,209,361
520,209,361
530,208,362
540,209,361
550,208,359
560,209,360
570,208,361
580,209,363
590,208,361
600,207,362
610,209,361
620,210,362
630,209,362
640,211,360
650,211,362
660,209,361
670,210,359
680,209,361
690,209,361
700,209,360
710,208,360
720,208,360
730,209,360
740,208,360
750,209,360
760,207,361
770,207,361
780,207,361
790,206,361
800,207,363
810,207,363
820,208,362
830,208,361
840,208,361
850,210,363
860,208,360
870,207,363
880,209,360
890,208,361
900,208,362
910,207,362
920,209,361
930,208,361
940,207,360
950,208,361
960,208,361
970,209,362
980,208,360
990,207,360
