timestamp,MQ-135,MQ-7
0,129,525
10,132,516
20,133,517
30,131,516
40,130,517
50,128,514
60,128,515
70,126,516
80,127,516
90,127,516
100,126,516
110,126,516
120,126,515
130,127,514
140,126,515
150,126,516
160,127,516
170,126,515
180,127,515
190,127,515
200,131,514
210,129,516
220,130,515
230,132,516
240,131,516
250,131,517
260,131,514
270,130,515
280,130,515
290,129,513
300,132,515
310,131,515
320,132,516
330,131,516
340,133,514
350,133,516
360,131,514
370,132,514
380,133,515
390,132,514
400,133,517
410,133,515
420,133,515
430,133,515
440,132,514
450,130,516
460,131,516
470,134,515
480,132,514
490,132,515
500,132,515
510,132,516
520,132,515
530,133,515
540,133,515
550,132,514
560,133,514
570,133,515
580,135,515
590,132,516
600,133,512
610,132,514
620,134,515
630,133,515
640,133,514
650,132,515
660,133,515
670,132,514
680,131,515
690,132,516
700,131,515
710,132,516
720,133,516
730,133,514
740,133,515
750,133,515
760,133,515
770,133,515
780,130,515
790,133,515
800,133,517
810,133,517
820,135,516
830,131,516
840,133,516
850,133,517
860,133,517
870,134,516
880,133,516
890,133,517
900,133,516
910,132,516
920,134,516
930,134,517
940,133,516
950,130,515
960,130,515
970,134,515
980,133,516
990,132,514
