timestamp,MQ-135,MQ-7
0,309,475
10,302,468
20,291,464
30,301,466
40,302,466
50,300,466
60,285,462
70,281,462
80,286,463
90,291,463
100,292,464
110,296,464
120,298,466
130,298,464
140,293,464
150,304,466
160,311,467
170,310,468
180,313,466
190,306,464
200,303,466
210,303,467
220,308,467
230,315,468
240,315,467
250,313,467
260,315,469
270,315,468
280,315,469
290,315,468
300,313,470
310,314,469
320,312,469
330,318,468
340,316,468
350,318,469
360,315,469
370,315,468
380,316,469
390,315,466
400,314,468
410,315,467
420,313,468
430,312,469
440,313,467
450,312,466
460,314,467
470,311,467
480,309,468
490,310,466
500,309,467
510,312,465
520,311,468
530,310,466
540,312,467
550,312,467
560,312,468
570,312,468
580,314,468
590,316,465
600,313,467
610,313,467
620,313,468
630,314,467
640,313,466
650,313,468
660,314,467
670,315,468
680,315,468
690,314,468
700,314,469
710,314,467
720,315,468
730,314,469
740,315,467
750,313,468
760,316,468
770,316,467
780,314,467
790,315,467
800,316,468
810,315,467
820,315,467
830,316,468
840,315,467
850,316,468
860,319,467
870,316,467
880,317,468
890,316,468
900,316,469
910,316,468
920,316,467
930,316,469
940,317,466
950,317,467
960,317,466
970,316,468
980,317,470
990,317,467
