timestamp,MQ-135,MQ-7
0,449,524
10,449,515
20,447,516
30,447,517
40,447,517
50,443,516
60,447,517
70,447,517
80,447,516
90,446,515
100,444,516
110,448,515
120,448,517
130,447,516
140,446,513
150,449,516
160,448,515
170,449,514
180,448,517
190,447,516
200,452,517
210,445,516
220,449,516
230,448,516
240,448,516
250,452,516
260,449,517
270,447,517
280,449,516
290,450,517
300,449,518
310,450,516
320,449,517
330,451,516
340,451,516
350,451,516
360,451,515
370,451,515
380,448,517
390,451,515
400,451,517
410,452,517
420,450,516
430,451,516
440,450,516
450,451,518
460,449,517
470,450,516
480,450,518
490,450,516
500,451,516
510,449,517
520,450,518
530,450,516
540,448,517
550,450,516
560,449,518
570,449,517
580,449,518
590,449,516
600,449,517
610,449,517
620,448,516
630,449,518
640,447,515
650,448,517
660,448,517
670,449,516
680,449,515
690,449,517
700,449,517
710,448,517
720,449,517
730,449,517
740,449,516
750,449,518
760,448,515
770,448,516
780,450,516
790,449,515
800,450,517
810,450,517
820,450,517
830,449,518
840,451,516
850,451,519
860,452,517
870,451,518
880,452,517
890,452,517
900,452,517
910,451,516
920,450,516
930,452,517
940,453,516
950,454,516
960,452,517
970,453,517
980,450,517
990,453,516
