timestamp,MQ-135,MQ-7
0,335,373
10,337,372
20,338,370
30,338,368
40,339,369
50,338,366
60,338,367
70,338,366
80,335,366
90,336,366
100,338,365
110,336,365
120,338,364
130,337,366
140,338,363
150,339,364
160,341,364
170,337,363
180,335,366
190,332,361
200,329,360
210,331,364
220,328,363
230,328,365
240,330,364
250,331,365
260,329,362
270,332,362
280,331,364
290,333,364
300,335,363
310,333,363
320,332,362
330,334,362
340,335,362
350,334,363
360,335,364
370,336,363
380,337,364
390,339,363
400,338,365
410,338,365
420,335,362
430,337,364
440,339,362
450,339,364
460,339,363
470,340,362
480,340,364
490,339,362
500,340,363
510,340,362
520,340,363
530,339,363
540,341,362
550,341,363
560,340,362
570,340,362
580,341,362
590,343,361
600,342,362
610,342,362
620,341,362
630,342,361
640,341,360
650,343,362
660,345,360
670,343,360
680,342,362
690,341,362
700,343,363
710,343,363
720,343,360
730,343,362
740,343,363
750,345,363
760,343,362
770,344,362
780,344,362
790,342,361
800,342,363
810,342,362
820,344,361
830,343,363
840,345,361
850,341,363
860,345,361
870,344,361
880,344,362
890,345,360
900,344,361
910,343,362
920,346,361
930,344,361
940,347,361
950,346,362
960,345,362
970,345,360
980,346,360
990,342,360
